trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1159057,538,4/12/2016 17:59,Market at 10th,67,4/12/2016 18:08,San Francisco Caltrain 2 (330 Townsend),69,189,Subscriber,94066,Weekday
1159058,994,4/12/2016 17:59,Embarcadero at Vallejo,48,4/12/2016 18:16,San Francisco Caltrain 2 (330 Townsend),69,589,Subscriber,94065,Weekday
1159059,694,4/12/2016 17:59,Embarcadero at Folsom,51,4/12/2016 18:11,San Francisco Caltrain (Townsend at 4th),70,579,Subscriber,94040,Weekday
1159060,677,4/12/2016 17:59,Mechanics Plaza (Market at Battery),75,4/12/2016 18:11,San Francisco Caltrain (Townsend at 4th),70,635,Subscriber,94404,Weekday
1159063,456,4/12/2016 18:01,Market at 10th,67,4/12/2016 18:09,San Francisco Caltrain 2 (330 Townsend),69,422,Subscriber,94065,Weekday
1159064,247,4/12/2016 18:02,5th at Howard,57,4/12/2016 18:06,San Francisco Caltrain 2 (330 Townsend),69,632,Subscriber,94041,Weekday
1159066,212,4/12/2016 18:02,Townsend at 7th,65,4/12/2016 18:06,San Francisco Caltrain 2 (330 Townsend),69,562,Subscriber,94107,Weekday
1159067,248,4/12/2016 18:03,Spear at Folsom,49,4/12/2016 18:07,2nd at Townsend,61,582,Subscriber,94107,Weekday
1159068,567,4/12/2016 18:04,Temporary Transbay Terminal (Howard at Beale),55,4/12/2016 18:13,Spear at Folsom,49,598,Subscriber,94111,Weekday
1159069,189,4/12/2016 18:04,Palo Alto Caltrain Station,34,4/12/2016 18:07,Cowper at University,37,143,Subscriber,94301,Weekday
1159070,278,4/12/2016 18:04,Commercial at Montgomery,45,4/12/2016 18:09,Market at Sansome,77,390,Subscriber,94703,Weekday
1159071,478,4/12/2016 18:05,San Jose City Hall,10,4/12/2016 18:13,San Jose Diridon Caltrain Station,2,59,Subscriber,94107,Weekday
1159072,243,4/12/2016 18:05,2nd at South Park,64,4/12/2016 18:09,Howard at 2nd,63,485,Subscriber,94118,Weekday
1159073,244,4/12/2016 18:05,2nd at South Park,64,4/12/2016 18:09,Howard at 2nd,63,380,Subscriber,94607,Weekday
1159074,542,4/12/2016 18:06,Howard at 2nd,63,4/12/2016 18:15,San Francisco Caltrain 2 (330 Townsend),69,511,Subscriber,94612,Weekday
1159075,667,4/12/2016 18:06,2nd at Folsom,62,4/12/2016 18:17,Townsend at 7th,65,526,Subscriber,94107,Weekday
1159076,354,4/12/2016 18:06,2nd at Townsend,61,4/12/2016 18:12,Temporary Transbay Terminal (Howard at Beale),55,581,Subscriber,94705,Weekday
1159077,372,4/12/2016 18:06,2nd at Folsom,62,4/12/2016 18:12,Market at 4th,76,563,Subscriber,94536,Weekday
1159079,764,4/12/2016 18:06,Steuart at Market,74,4/12/2016 18:19,San Francisco Caltrain (Townsend at 4th),70,597,Subscriber,94404,Weekday
1159080,751,4/12/2016 18:07,San Francisco Caltrain (Townsend at 4th),70,4/12/2016 18:19,Harry Bridges Plaza (Ferry Building),50,311,Subscriber,94930,Weekday
1159082,539,4/12/2016 18:07,Temporary Transbay Terminal (Howard at Beale),55,4/12/2016 18:16,San Francisco Caltrain (Townsend at 4th),70,507,Subscriber,94401,Weekday
1159084,462,4/12/2016 18:08,Spear at Folsom,49,4/12/2016 18:15,San Francisco Caltrain (Townsend at 4th),70,387,Subscriber,94402,Weekday
1159085,481,4/12/2016 18:08,San Francisco Caltrain 2 (330 Townsend),69,4/12/2016 18:16,Spear at Folsom,49,370,Subscriber,94102,Weekday
1159086,624,4/12/2016 18:08,South Van Ness at Market,66,4/12/2016 18:18,San Francisco Caltrain 2 (330 Townsend),69,444,Subscriber,94301,Weekday
