trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1291597,564,7/26/2016 18:33,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:42,Powell Street BART,39,287,Subscriber,94102,Weekday
1291598,392,7/26/2016 18:33,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:40,Embarcadero at Bryant,54,353,Subscriber,94103,Weekday
1291599,581,7/26/2016 18:34,5th at Howard,57,7/26/2016 18:43,2nd at South Park,64,442,Subscriber,94501,Weekday
1291600,548,7/26/2016 18:34,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:43,Yerba Buena Center of the Arts (3rd @ Howard),68,291,Subscriber,94103,Weekday
1291602,315,7/26/2016 18:35,Market at Sansome,77,7/26/2016 18:40,Davis at Jackson,42,519,Subscriber,94111,Weekday
1291604,341,7/26/2016 18:36,Broadway St at Battery St,82,7/26/2016 18:42,Temporary Transbay Terminal (Howard at Beale),55,329,Subscriber,94602,Weekday
1291605,919,7/26/2016 18:37,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:52,Embarcadero at Sansome,60,415,Subscriber,94133,Weekday
1291606,292,7/26/2016 18:37,Beale at Market,56,7/26/2016 18:42,Broadway St at Battery St,82,175,Subscriber,94133,Weekday
1291607,605,7/26/2016 18:38,Market at Sansome,77,7/26/2016 18:48,Embarcadero at Sansome,60,271,Subscriber,94111,Weekday
1291610,497,7/26/2016 18:39,Broadway St at Battery St,82,7/26/2016 18:47,Embarcadero at Bryant,54,439,Subscriber,94105,Weekday
1291613,614,7/26/2016 18:39,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:50,Temporary Transbay Terminal (Howard at Beale),55,86,Subscriber,94709,Weekday
1291616,521,7/26/2016 18:40,Market at 10th,67,7/26/2016 18:49,San Francisco Caltrain 2 (330 Townsend),69,455,Subscriber,94065,Weekday
1291617,312,7/26/2016 18:40,2nd at South Park,64,7/26/2016 18:46,Market at Sansome,77,592,Subscriber,94112,Weekday
1291618,228,7/26/2016 18:41,Mountain View City Hall,27,7/26/2016 18:44,Mountain View Caltrain Station,28,44,Subscriber,94103,Weekday
1291619,782,7/26/2016 18:41,2nd at Townsend,61,7/26/2016 18:54,Temporary Transbay Terminal (Howard at Beale),55,643,Subscriber,94611,Weekday
