trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1105935,225,2/25/2016 15:14,Market at Sansome,77,2/25/2016 15:18,Clay at Battery,41,345,Subscriber,94107,Weekday
1105936,633,2/25/2016 15:15,Temporary Transbay Terminal (Howard at Beale),55,2/25/2016 15:26,San Francisco Caltrain (Townsend at 4th),70,425,Subscriber,94030,Weekday
1105937,247,2/25/2016 15:20,Broadway St at Battery St,82,2/25/2016 15:24,Harry Bridges Plaza (Ferry Building),50,238,Subscriber,94115,Weekday
1105938,628,2/25/2016 15:23,Temporary Transbay Terminal (Howard at Beale),55,2/25/2016 15:33,San Francisco Caltrain (Townsend at 4th),70,628,Subscriber,94105,Weekday
1105939,317,2/25/2016 15:23,Embarcadero at Sansome,60,2/25/2016 15:28,Steuart at Market,74,432,Subscriber,94597,Weekday
1105940,574,2/25/2016 15:23,Embarcadero at Sansome,60,2/25/2016 15:33,Embarcadero at Bryant,54,360,Subscriber,94107,Weekday
1105946,170,2/25/2016 15:27,Post at Kearny,47,2/25/2016 15:30,Commercial at Montgomery,45,332,Subscriber,94122,Weekday
1105947,213,2/25/2016 15:29,2nd at Folsom,62,2/25/2016 15:32,Market at Sansome,77,570,Subscriber,94539,Weekday
1105948,535,2/25/2016 15:30,Townsend at 7th,65,2/25/2016 15:39,Civic Center BART (7th at Market),72,522,Subscriber,94103,Weekday
1105949,950,2/25/2016 15:34,Market at Sansome,77,2/25/2016 15:50,South Van Ness at Market,66,270,Customer,nil,Weekday
1105950,667,2/25/2016 15:35,Mechanics Plaza (Market at Battery),75,2/25/2016 15:46,San Francisco City Hall,58,611,Subscriber,94111,Weekday
1105951,884,2/25/2016 15:36,Townsend at 7th,65,2/25/2016 15:51,Temporary Transbay Terminal (Howard at Beale),55,284,Subscriber,94602,Weekday
1105952,182,2/25/2016 15:36,2nd at Folsom,62,2/25/2016 15:39,Market at Sansome,77,466,Subscriber,94107,Weekday
1105953,953,2/25/2016 15:38,Embarcadero at Sansome,60,2/25/2016 15:54,San Francisco Caltrain (Townsend at 4th),70,484,Subscriber,95070,Weekday
1105954,667,2/25/2016 15:42,Commercial at Montgomery,45,2/25/2016 15:53,San Francisco Caltrain (Townsend at 4th),70,385,Subscriber,94043,Weekday
1105955,863,2/25/2016 15:42,Townsend at 7th,65,2/25/2016 15:56,Harry Bridges Plaza (Ferry Building),50,236,Subscriber,94501,Weekday
1105956,714,2/25/2016 15:45,San Francisco Caltrain (Townsend at 4th),70,2/25/2016 15:57,Harry Bridges Plaza (Ferry Building),50,671,Subscriber,94591,Weekday
1105957,913,2/25/2016 15:47,Commercial at Montgomery,45,2/25/2016 16:02,San Francisco Caltrain (Townsend at 4th),70,359,Subscriber,94114,Weekday
1105958,386,2/25/2016 15:47,2nd at South Park,64,2/25/2016 15:54,Howard at 2nd,63,49,Subscriber,94111,Weekday
1105959,642,2/25/2016 15:48,Howard at 2nd,63,2/25/2016 15:59,Embarcadero at Vallejo,48,478,Subscriber,94105,Weekday
1105960,3734,2/25/2016 15:50,Yerba Buena Center of the Arts (3rd @ Howard),68,2/25/2016 16:52,Yerba Buena Center of the Arts (3rd @ Howard),68,496,Customer,63109,Weekday
