trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
971098,300,10/14/2015 18:13,2nd at Folsom,62,10/14/2015 18:18,Market at 4th,76,563,Subscriber,94117,Weekday
971099,200,10/14/2015 18:13,Market at Sansome,77,10/14/2015 18:16,Temporary Transbay Terminal (Howard at Beale),55,294,Subscriber,94618,Weekday
971100,870,10/14/2015 18:13,Market at Sansome,77,10/14/2015 18:28,5th at Howard,57,289,Customer,21773,Weekday
971101,716,10/14/2015 18:13,Grant Avenue at Columbus Avenue,73,10/14/2015 18:25,Embarcadero at Folsom,51,516,Subscriber,94133,Weekday
971102,366,10/14/2015 18:14,Market at 4th,76,10/14/2015 18:20,Golden Gate at Polk,59,557,Subscriber,94109,Weekday
971104,488,10/14/2015 18:14,San Francisco Caltrain 2 (330 Townsend),69,10/14/2015 18:23,5th at Howard,57,311,Subscriber,94015,Weekday
971106,561,10/14/2015 18:15,Steuart at Market,74,10/14/2015 18:24,2nd at South Park,64,632,Subscriber,94602,Weekday
971107,739,10/14/2015 18:15,Market at 10th,67,10/14/2015 18:27,San Francisco Caltrain 2 (330 Townsend),69,385,Subscriber,94158,Weekday
971108,276,10/14/2015 18:16,Davis at Jackson,42,10/14/2015 18:20,Temporary Transbay Terminal (Howard at Beale),55,461,Subscriber,94602,Weekday
971109,662,10/14/2015 18:16,Washington at Kearny,46,10/14/2015 18:27,5th at Howard,57,222,Subscriber,94608,Weekday
971110,659,10/14/2015 18:16,Davis at Jackson,42,10/14/2015 18:27,San Francisco Caltrain 2 (330 Townsend),69,477,Subscriber,95129,Weekday
971111,912,10/14/2015 18:16,Palo Alto Caltrain Station,34,10/14/2015 18:31,California Ave Caltrain Station,36,235,Subscriber,94303,Weekday
971112,519,10/14/2015 18:17,Civic Center BART (7th at Market),72,10/14/2015 18:25,2nd at Folsom,62,426,Subscriber,94105,Weekday
971113,594,10/14/2015 18:18,Clay at Battery,41,10/14/2015 18:27,Davis at Jackson,42,393,Subscriber,94941,Weekday
971114,701,10/14/2015 18:18,Townsend at 7th,65,10/14/2015 18:29,Spear at Folsom,49,288,Subscriber,94608,Weekday
971115,420,10/14/2015 18:18,2nd at Townsend,61,10/14/2015 18:25,Market at Sansome,77,492,Subscriber,94610,Weekday
971116,480,10/14/2015 18:18,Howard at 2nd,63,10/14/2015 18:26,Townsend at 7th,65,408,Subscriber,94124,Weekday
971117,543,10/14/2015 18:18,Howard at 2nd,63,10/14/2015 18:27,San Francisco Caltrain 2 (330 Townsend),69,625,Subscriber,94063,Weekday
971118,158,10/14/2015 18:19,Market at 4th,76,10/14/2015 18:21,5th at Howard,57,373,Subscriber,94103,Weekday
