trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1065773,267,1/20/2016 14:14,Harry Bridges Plaza (Ferry Building),50,1/20/2016 14:18,Mechanics Plaza (Market at Battery),75,458,Subscriber,94131,Weekday
1065777,457,1/20/2016 14:18,Powell Street BART,39,1/20/2016 14:26,South Van Ness at Market,66,447,Subscriber,94117,Weekday
1065779,672,1/20/2016 14:19,Spear at Folsom,49,1/20/2016 14:30,Washington at Kearny,46,487,Subscriber,94133,Weekday
1065780,1001,1/20/2016 14:20,2nd at Townsend,61,1/20/2016 14:37,Harry Bridges Plaza (Ferry Building),50,322,Customer,nil,Weekday
1065781,545,1/20/2016 14:21,Townsend at 7th,65,1/20/2016 14:30,Market at 10th,67,134,Subscriber,94102,Weekday
1065782,963,1/20/2016 14:21,2nd at Townsend,61,1/20/2016 14:37,Harry Bridges Plaza (Ferry Building),50,290,Customer,nil,Weekday
1065783,786,1/20/2016 14:22,Market at 10th,67,1/20/2016 14:35,Harry Bridges Plaza (Ferry Building),50,291,Subscriber,94103,Weekday
1065784,11653,1/20/2016 14:22,2nd at South Park,64,1/20/2016 17:37,Steuart at Market,74,282,Subscriber,94114,Weekday
1065785,191,1/20/2016 14:30,Golden Gate at Polk,59,1/20/2016 14:34,Powell Street BART,39,601,Subscriber,94707,Weekday
1065786,486,1/20/2016 14:31,South Van Ness at Market,66,1/20/2016 14:40,Townsend at 7th,65,878,Subscriber,94107,Weekday
1065787,3282,1/20/2016 14:35,Embarcadero at Vallejo,48,1/20/2016 15:30,Mechanics Plaza (Market at Battery),75,419,Customer,31,Weekday
1065788,975,1/20/2016 14:36,Post at Kearny,47,1/20/2016 14:52,Steuart at Market,74,391,Subscriber,94107,Weekday
1065790,456,1/20/2016 14:39,Washington at Kearny,46,1/20/2016 14:47,2nd at Folsom,62,335,Subscriber,94105,Weekday
1065791,598,1/20/2016 14:42,Davis at Jackson,42,1/20/2016 14:52,Powell at Post (Union Square),71,327,Subscriber,94111,Weekday
1065792,194,1/20/2016 14:42,Harry Bridges Plaza (Ferry Building),50,1/20/2016 14:45,Beale at Market,56,439,Subscriber,94103,Weekday
1065794,1355,1/20/2016 14:43,Market at 10th,67,1/20/2016 15:06,Powell Street BART,39,551,Subscriber,94117,Weekday
1065795,348,1/20/2016 14:45,Commercial at Montgomery,45,1/20/2016 14:51,Howard at 2nd,63,209,Subscriber,94122,Weekday
1065797,778,1/20/2016 14:47,Harry Bridges Plaza (Ferry Building),50,1/20/2016 15:00,San Francisco Caltrain (Townsend at 4th),70,397,Subscriber,95111,Weekday
1065798,2567,1/20/2016 14:47,Embarcadero at Vallejo,48,1/20/2016 15:30,Market at 10th,67,423,Customer,44,Weekday
1065799,651,1/20/2016 14:48,Spear at Folsom,49,1/20/2016 14:58,San Francisco Caltrain (Townsend at 4th),70,328,Subscriber,95014,Weekday
1065800,742,1/20/2016 14:52,Beale at Market,56,1/20/2016 15:04,Market at 10th,67,439,Subscriber,94103,Weekday
1065801,288,1/20/2016 14:54,2nd at Townsend,61,1/20/2016 14:58,Embarcadero at Bryant,54,344,Subscriber,94611,Weekday
1065802,339,1/20/2016 14:57,Beale at Market,56,1/20/2016 15:03,Commercial at Montgomery,45,267,Subscriber,94109,Weekday
1065804,336,1/20/2016 15:00,Powell at Post (Union Square),71,1/20/2016 15:06,Civic Center BART (7th at Market),72,420,Subscriber,94121,Weekday
1065805,413,1/20/2016 15:03,2nd at Townsend,61,1/20/2016 15:10,Harry Bridges Plaza (Ferry Building),50,585,Subscriber,94903,Weekday
1065806,265,1/20/2016 15:05,Mountain View City Hall,27,1/20/2016 15:09,Mountain View Caltrain Station,28,263,Subscriber,95110,Weekday
